Lesson ID,Lesson Title,Lesson Category,Block Order,Block Type,Ol Chiki,Latin,Audio URL,Image URL,Emotion,Story Arc,Growth Value,Character Goal,Image Direction,Body Language,Learning Moment
lesson_sentences_folk_3,Cultural Proverbs & Wisdom III,cat_sentences_1778594024495,15,text,ᱜᱩᱯᱩᱛᱤ ᱠᱟᱛᱷᱟ ᱫᱚ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱥᱟᱢᱟᱝ ᱨᱮ ᱟᱞᱚᱢ ᱨᱚᱲᱟ,Guputi katha do sanam hor samang re alom rora – Do not speak secret talks in front of everyone.,,,Pride,Working Together,Leadership,Solve a problem,"a young Santhal child classmate stands proudly at a crossroads in the village, pointing toward a path of opportunity. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","a young Santhal child classmate celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_folk_3,Cultural Proverbs & Wisdom III,cat_sentences_1778594024495,16,text,ᱢᱚᱱᱮ ᱚᱞ ᱞᱮᱠᱟ ᱜᱩᱨᱩ ᱣᱟᱜ ᱥᱮᱪᱮᱫ ᱫᱚ ᱡᱤᱣᱤ ᱨᱮ ᱫᱚᱦᱚᱭ ᱢᱮ,Mone ol leka guru waak seched do jiwi re dohoy me – Keep the teacher's education in your soul like writing on the heart.,,,Achievement,Exploring Nature,Creativity,Teach others,"Olitun stands with hands on hips, looking out over the village from a scenic hill, representing leadership. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","Olitun enjoying the reward of dedication, effort, and hard work."
lesson_sentences_folk_3,Cultural Proverbs & Wisdom III,cat_sentences_1778594024495,17,text,ᱞᱟᱸᱫᱟ ᱛᱮ ᱜᱚᱡ ᱞᱮᱠᱟ ᱛᱮᱦᱮᱧ ᱫᱚ ᱟᱹᱰᱤ ᱞᱮ ᱞᱟᱸᱫᱟ ᱠᱮᱫᱟ,Landa te goj leka tehenj do adi le landa keda – Today we laughed so much as if dying of laughter.,,,Gratitude,Dreaming Big,Problem Solving,Create something useful,"a young Santhal child classmate gestures toward a village map drawn on a board, explaining a plan to classmates with confidence. Show only the speaking character, never show both speakers in the same frame.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",a young Santhal child classmate acknowledging and appreciating the kindness and efforts of others.
lesson_sentences_folk_3,Cultural Proverbs & Wisdom III,cat_sentences_1778594024495,18,text,"ᱠᱟᱹᱢᱤ ᱜᱮ ᱫᱷᱚᱨᱚᱢ ᱠᱟᱹᱢᱤ ᱠᱟᱱᱟ, ᱚᱱᱟᱛᱮ ᱟᱢᱟᱜ ᱠᱟᱹᱢᱤ ᱫᱚ ᱥᱟᱹᱨᱤ ᱢᱚᱱᱮ ᱛᱮ ᱢᱮ","Kami ge dhorom kami kana, onate amaak kami do sari mone te me – Work is worship, therefore do your work with an honest heart.",,,Pride,Working Together,Leadership,Solve a problem,"Olitun carefully carrying out a task, like neatly filing books or designing a wooden model. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_folk_3,Cultural Proverbs & Wisdom III,cat_sentences_1778594024495,19,text,ᱫᱤᱥᱚᱢ ᱫᱩᱞᱟᱹᱲ ᱜᱮ ᱥᱟᱹᱨᱤ ᱦᱚᱲ ᱦᱚᱯᱚᱱ ᱟᱜ ᱢᱟᱹᱱ ᱠᱟᱱᱟ,Disom dular ge sari hor hopon aak man kana – Patriotism is the honor of a true Santal.,,,Achievement,Exploring Nature,Creativity,Teach others,"a young Santhal child classmate stands proudly at a crossroads in the village, pointing toward a path of opportunity. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","a young Santhal child classmate enjoying the reward of dedication, effort, and hard work."
lesson_sentences_folk_3,Cultural Proverbs & Wisdom III,cat_sentences_1778594024495,20,text,ᱥᱟᱹᱨᱤ ᱠᱟᱛᱷᱟ ᱨᱚᱲ ᱛᱮ ᱟᱢ ᱫᱚ ᱡᱤᱣᱤ ᱨᱮ ᱥᱟᱹᱨᱤ ᱥᱟᱱᱛᱤ ᱮᱢ ᱧᱟᱢᱟ,"Sari katha ror te am do jiwi re sari santi em njama – By speaking the truth, you will find true peace in life.",,,Pride,Dreaming Big,Leadership,Teach others,"Olitun standing tall on a hill overlooking the village, looking forward with strong resolution. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_folk_3,Cultural Proverbs & Wisdom III,cat_sentences_1778594024495,21,text,ᱥᱟᱹᱜᱩᱱ ᱫᱟᱨᱟᱢ ᱠᱟᱛᱮ ᱟᱞᱮ ᱚᱲᱟᱜ ᱨᱮ ᱫᱩᱲᱩᱵ ᱢᱮ ᱜᱟᱛᱮ,"Sagun daram kate ale orag re durub me gate – Being welcomed, sit in our house friend.",,,Pride,Working Together,Leadership,Solve a problem,"a young Santhal child classmate smiling warmly while pointing happily toward the learner, conveying friendship and belonging. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","a young Santhal child classmate celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_folk_3,Cultural Proverbs & Wisdom III,cat_sentences_1778594024495,22,text,ᱱᱟᱯᱟᱭ ᱛᱮ ᱡᱤᱨᱟᱹᱣ ᱠᱟᱛᱮ ᱟᱢᱟᱜ ᱜᱮᱭᱟᱱ ᱦᱚᱨ ᱨᱮ ᱞᱟᱦᱟᱜ ᱢᱮ,"Napay te jiraw kate amaak geyan hor re lahag me – Resting well, advance on your path of knowledge.",,,Achievement,Exploring Nature,Creativity,Teach others,"Olitun sits in a circle with friends around a small fire, gesturing warmly while sharing a traditional story. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","Olitun enjoying the reward of dedication, effort, and hard work."
a5d028c4-6861-4ca4-9014-819de474e1c9,tests,93ef01bf-90fa-4e53-b37d-3b84baccb03b,0,text,New Block,New Block,,,,,,,,,
26d7c850-fc43-4185-b137-f8bb1a7e500b,turu dung,69ab9ce4-94c5-468b-a8ae-9e4baecf37c8,0,text,New Block,New Block,,,,,,,,,
9c5d0e99-c0af-4768-8fd4-0bd6c03eeced,ttt,16a7ef70-2664-4102-b18b-30e9cb33f634,0,text,New Block,New Block,,,,,,,,,
e81bbe66-f1bd-48aa-b760-928d0edbb447,gvh,428c2762-e86e-4554-abbf-ce2e82c90578,0,text,test lesson,test lesson,,,,,,,,,
e81bbe66-f1bd-48aa-b760-928d0edbb447,gvh,428c2762-e86e-4554-abbf-ce2e82c90578,1,text,hvgbhj,hvgbhj,,,,,,,,,
e81bbe66-f1bd-48aa-b760-928d0edbb447,gvh,428c2762-e86e-4554-abbf-ce2e82c90578,2,video,,,,,,,,,,,
c2bd542b-9669-47a5-a3ee-bbab275d2f6c,bjhb,20083585-6da5-4a1c-8192-32bccf4f437c,0,text,hbj,hbj,,,,,,,,,
30e7cea3-61f8-45c1-a49d-ba730ecf20d0,test sub category,67128be8-4ffc-481b-b16f-889e17d9ad72,0,video,,,,,,,,,,,
30e7cea3-61f8-45c1-a49d-ba730ecf20d0,test sub category,67128be8-4ffc-481b-b16f-889e17d9ad72,1,image,,,,,,,,,,,
30e7cea3-61f8-45c1-a49d-ba730ecf20d0,test sub category,67128be8-4ffc-481b-b16f-889e17d9ad72,2,image,,,,,,,,,,,
30e7cea3-61f8-45c1-a49d-ba730ecf20d0,test sub category,67128be8-4ffc-481b-b16f-889e17d9ad72,3,image,,,,,,,,,,,
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,0,text,ᱟᱹᱛᱩ ᱨᱤᱱ ᱦᱚᱲ ᱫᱚ ᱡᱟᱦᱮᱨ ᱛᱷᱟᱱ ᱨᱮ ᱠᱚ ᱡᱟᱣᱨᱟ ᱟᱠᱟᱱᱟ,Atu rin hor do jaher than re ko jawra akana – The villagers have gathered at the sacred grove.,,,Pride,Working Together,Leadership,Solve a problem,"Olitun holds a ripe, bright red pomegranate, showing its rich color with a proud and happy smile. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,1,text,ᱢᱟᱹᱧᱡᱷᱤ ᱦᱟᱲᱟᱢ ᱫᱚ ᱟᱹᱛᱩ ᱦᱚᱲ ᱥᱟᱶ ᱮ ᱜᱟᱞᱢᱟᱨᱟᱣ ᱠᱟᱱᱟ,Manjhi haram do atu hor saw e galmaraw kana – The village headman is talking with the villagers.,,,Achievement,Exploring Nature,Creativity,Teach others,"a young Santhal child classmate gestures toward a village map drawn on a board, explaining a plan to classmates with confidence. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","a young Santhal child classmate enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,2,text,ᱛᱮᱦᱮᱧ ᱫᱚ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱥᱟᱱᱛᱟᱲᱤ ᱥᱮᱨᱮᱧ ᱠᱚ ᱥᱮᱨᱮᱧ ᱮᱫᱟ,Tehenj do adi napay Santali serenj ko serenj eda – Today they are singing very beautiful Santali songs.,,,Gratitude,Dreaming Big,Problem Solving,Create something useful,"Olitun playing a traditional hand-drum (tumdak) with an energetic, rhythmic posture and a wide smile. Show only the speaking character, never show both speakers in the same frame.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",Olitun acknowledging and appreciating the kindness and efforts of others.
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,3,text,ᱫᱟᱨᱮ ᱩᱢᱩᱞ ᱨᱮ ᱫᱩᱲᱩᱵ ᱠᱟᱛᱮ ᱩᱱᱠᱩ ᱠᱚ ᱡᱤᱨᱟᱹᱣ ᱠᱟᱱᱟ,"Dare umul re durub kate unku ko jiraw kana – Sitting under the tree's shade, they are resting.",,,Pride,Working Together,Leadership,Solve a problem,"a young Santhal child classmate planting a young green seedling in rich soil, showing care and responsibility for nature. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","a young Santhal child classmate celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,4,text,ᱟᱢ ᱫᱚ ᱛᱩᱢᱫᱟᱜ ᱟᱨ ᱴᱟᱢᱟᱠ ᱨᱩ ᱮᱢ ᱵᱟᱰᱟᱭᱟ?,Am do tumdag ar tamak ru em badaya? – Do you know how to play the clay drum and kettle drum?,,,Achievement,Working Together,Creativity,Create something useful,"Olitun holding a handful of rich, dark soil, ready to plant seeds, looking hopeful and proud. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","Olitun enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,5,text,"ᱦᱮᱸ, ᱤᱧ ᱫᱚ ᱛᱩᱢᱫᱟᱜ ᱨᱩ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱤᱧ ᱵᱟᱰᱟᱭᱟ","Hẽ, in do tumdag ru adi napay inj badaya – Yes, I know how to play the clay drum very well.",,,Achievement,Working Together,Creativity,Create something useful,"Olitun holding a handful of rich, dark soil, ready to plant seeds, looking hopeful and proud. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","Olitun enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,6,text,ᱞᱟᱜᱽᱬᱮ ᱮᱱᱮᱡ ᱞᱟᱹᱜᱤᱫ ᱠᱩᱲᱤ ᱟᱨ ᱠᱚᱲᱟ ᱠᱚ ᱥᱟᱯᱲᱟᱣ ᱟᱠᱟᱱᱟ,Lagne enej lagid kuri ar kora ko sapraw akana – The boys and girls are ready for the Lagne dance.,,,Achievement,Working Together,Creativity,Create something useful,"Olitun excitedly discovering knowledge inside a large, open picture book that glows with colorful patterns. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","Olitun enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,7,text,ᱟᱞᱮ ᱟᱹᱛᱩ ᱨᱮ ᱫᱚ ᱟᱹᱰᱤ ᱢᱟᱨᱟᱝ ᱵᱟᱦᱟ ᱯᱚᱨᱚᱵ ᱦᱩᱭᱩᱜᱼᱟ,Ale atu re do adi marang Baha porob huyuga – A very grand Baha festival is celebrated in our village.,,,Achievement,Exploring Nature,Creativity,Teach others,"a young Santhal child classmate stands proudly at a crossroads in the village, pointing toward a path of opportunity. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","a young Santhal child classmate enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,8,text,ᱥᱟᱨᱡᱚᱢ ᱵᱟᱦᱟ ᱛᱮ ᱠᱩᱲᱤ ᱠᱚ ᱵᱚᱦᱚᱜ ᱠᱚ ᱥᱟᱡᱟᱣ ᱮᱫᱟ,Sarjom baha te kuri ko bohog ko sajaw eda – The girls are decorating their hair with Sal flowers.,,,Gratitude,Dreaming Big,Problem Solving,Create something useful,"Olitun holding a vibrant wild flower, smelling its scent with a happy, relaxed expression. Show only the speaking character, never show both speakers in the same frame.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",Olitun acknowledging and appreciating the kindness and efforts of others.
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,9,text,ᱤᱧ ᱫᱚ ᱵᱟᱱᱟᱢ ᱨᱩ ᱟᱨ ᱛᱤᱨᱭᱳ ᱚᱨᱚᱝ ᱥᱟᱱᱟᱧ ᱠᱟᱱᱟ,In do banam ru ar tiryo orong sananj kana – I want to play the fiddle and blow the bamboo flute.,,,Achievement,Working Together,Creativity,Create something useful,"a young Santhal child classmate laughing and running while balancing a spinning toy disk on a stick, feeling joyful. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","a young Santhal child classmate enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,10,text,ᱟᱹᱛᱩ ᱨᱮ ᱫᱟᱜ ᱨᱮᱭᱟᱜ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱡᱷᱟᱨᱱᱟ ᱢᱮᱱᱟᱜᱼᱟ,Atu re dag reyag adi napay jharna menaga – There is a very beautiful water spring in the village.,,,Achievement,Exploring Nature,Creativity,Teach others,"Olitun drinking cool, clean water from a traditional clay pot, looking refreshed and happy. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","Olitun enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,11,text,"ᱟᱢᱟᱜ ᱢᱚᱱᱮ ᱟᱞᱚᱢ ᱵᱟᱹᱲᱤᱡᱟ, ᱥᱟᱹᱨᱤ ᱠᱟᱛᱷᱟ ᱨᱚᱲ ᱢᱮ","Amaak mone alom barija, sari katha ror me – Do not ruin your heart, speak the truth.",,,Pride,Dreaming Big,Leadership,Teach others,"a young Santhal child classmate standing tall on a hill overlooking the village, looking forward with strong resolution. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","a young Santhal child classmate celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,12,text,ᱩᱱᱤ ᱫᱚ ᱠᱟᱹᱢᱤ ᱞᱟᱹᱜᱤᱫ ᱴᱟᱺᱰᱤ ᱛᱮ ᱪᱟᱞᱟᱣ ᱟᱠᱟᱱᱟ,Uni do kami lagid tandi te chalaw akana – He has gone to the field for work.,,,Pride,Working Together,Leadership,Solve a problem,"Olitun carefully carrying out a task, like neatly filing books or designing a wooden model. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,13,text,ᱟᱹᱛᱩ ᱨᱤᱱ ᱦᱚᱲ ᱫᱚ ᱟᱹᱰᱤ ᱥᱟᱹᱫᱷᱩ ᱟᱨ ᱱᱟᱯᱟᱭ ᱜᱮᱭᱟ ᱠᱚ,Atu rin hor do adi sadhu ar napay geya ko – The village people are very honest and kind.,,,Achievement,Exploring Nature,Creativity,Teach others,"a young Santhal child classmate gestures toward a village map drawn on a board, explaining a plan to classmates with confidence. Show only the speaking character, never show both speakers in the same frame.","Cheerful smile, hands raised in a small celebration or showing a finished project.","a young Santhal child classmate enjoying the reward of dedication, effort, and hard work."
lesson_sentences_complex_intermed,Village & Social Life,cat_sentences_1778594024495,14,text,ᱥᱤᱛᱩᱝ ᱨᱤᱛᱩ ᱨᱮ ᱫᱚ ᱟᱹᱰᱤ ᱡᱩᱨ ᱥᱤᱛᱩᱝ ᱮ ᱮᱢᱟ,"Situng ritu re do adi jur situng e ema – In the summer season, the sun shines very brightly.",,,Pride,Dreaming Big,Leadership,Teach others,"Olitun holding a shiny, polished brass plate that reflects the morning sunlight with brilliant rays. Show only the speaking character, never show both speakers in the same frame.","Standing proud and tall, head high, shoulders back, holding cultural artifacts or projects.","Olitun celebrating cultural identity, heritage, and personal achievements."
